15200	1.12582	1.5264	0.108981	-2.76594	-0.196178	-0.282954	-0.750573	1.23577	32.5167	33.3676	32.4567	33.2534
15300	1.12684	1.52774	0.109288	-2.76863	-0.193141	-0.27951	-0.75111	1.22981	32.5166	33.368	32.4561	33.2537
15400	1.12782	1.52904	0.109701	-2.77133	-0.190115	-0.276039	-0.751591	1.22378	32.5164	33.3684	32.4555	33.254
15500	1.12875	1.5303	0.110209	-2.77404	-0.187101	-0.272542	-0.75202	1.21769	32.5163	33.3688	32.455	33.2543
15600	1.12964	1.53152	0.110806	-2.77675	-0.184099	-0.269023	-0.752403	1.21154	32.5162	33.3691	32.4545	33.2546
15700	1.12696	1.50606	0.239802	-2.87662	-0.225317	-0.263974	-0.678618	1.17476	32.5272	33.3574	32.4667	33.2436
15800	1.12577	1.52749	0.118789	-2.78999	-0.182513	-0.262045	-0.750586	1.19051	32.5174	33.3661	32.454	33.2529
15900	1.1289	1.53093	0.12249	-2.78714	-0.176614	-0.256222	-0.748315	1.18714	32.5167	33.3675	32.4569	33.2533
16000	1.12988	1.53221	0.122775	-2.78973	-0.173555	-0.252763	-0.748865	1.18115	32.5166	33.3679	32.4562	33.2536
16100	1.13082	1.53345	0.123168	-2.79232	-0.170509	-0.249276	-0.749353	1.17509	32.5165	33.3683	32.4556	33.254
16200	1.13171	1.53466	0.123658	-2.79492	-0.167475	-0.245764	-0.749788	1.16897	32.5163	33.3687	32.4551	33.2542
16300	1.13255	1.53583	0.124238	-2.79751	-0.164453	-0.24223	-0.750173	1.16279	32.5162	33.369	32.4546	33.2545
16400	1.13267	1.51255	0.252008	-2.89275	-0.20352	-0.23653	-0.673452	1.12731	32.5267	33.3586	32.4683	33.2439
16500	1.12953	1.50898	0.257541	-2.90067	-0.2037	-0.233076	-0.671395	1.11435	32.5276	33.3562	32.4684	33.2425
16600	1.13164	1.53497	0.135958	-2.8075	-0.157005	-0.22942	-0.745812	1.13813	32.5167	33.3674	32.4571	33.2531
16700	1.13258	1.53621	0.136225	-2.80998	-0.153923	-0.225944	-0.746372	1.13212	32.5166	33.3677	32.4564	33.2535
16800	1.13348	1.5374	0.136598	-2.81246	-0.150856	-0.222443	-0.746871	1.12603	32.5165	33.3682	32.4558	33.2539
16900	1.13432	1.53855	0.13707	-2.81494	-0.147802	-0.218916	-0.747311	1.11989	32.5164	33.3685	32.4553	33.2542
17000	1.13512	1.53966	0.137633	-2.81742	-0.144763	-0.215367	-0.7477	1.11368	32.5162	33.3689	32.4548	33.2544
17100	1.16436	1.54124	0.294659	-2.84814	-0.174497	-0.215102	-0.670629	1.08085	32.5414	33.3739	32.338	33.387
17200	1.1335	1.51357	0.267501	-2.9193	-0.183719	-0.207128	-0.667784	1.06473	32.5274	33.3567	32.4676	33.2429
17300	1.13401	1.53851	0.149329	-2.82707	-0.137403	-0.202595	-0.743111	1.08873	32.5167	33.3673	32.4573	33.253
17400	1.13494	1.53973	0.149633	-2.82936	-0.13425	-0.199062	-0.743633	1.08274	32.5167	33.3676	32.4566	33.2534
17500	1.13579	1.54087	0.149987	-2.83173	-0.131163	-0.195547	-0.744143	1.07663	32.5165	33.368	32.456	33.2538
17600	1.13659	1.54197	0.15044	-2.8341	-0.128091	-0.192007	-0.744591	1.07045	32.5164	33.3684	32.4554	33.2541
17700	1.13735	1.54303	0.150985	-2.83647	-0.125033	-0.188444	-0.744984	1.06422	32.5163	33.3688	32.4549	33.2544
17800	1.13807	1.54405	0.151615	-2.83884	-0.121989	-0.18486	-0.745325	1.05792	32.5161	33.3692	32.4544	33.2546
17900	1.13715	1.51774	0.27742	-2.93701	-0.163622	-0.181069	-0.664016	1.01485	32.5273	33.3571	32.4669	33.2433
18000	1.13564	1.54118	0.161971	-2.84686	-0.118368	-0.176228	-0.740795	1.0384	32.5168	33.367	32.4567	33.2528
18100	1.13695	1.54278	0.162996	-2.84787	-0.114542	-0.172124	-0.740647	1.03302	32.5167	33.3675	32.4568	33.2533
18200	1.13776	1.54386	0.163329	-2.85014	-0.111437	-0.168596	-0.74117	1.02689	32.5166	33.3679	32.4561	33.2537
18300	1.13852	1.54491	0.163763	-2.85239	-0.108346	-0.165043	-0.741626	1.02069	32.5164	33.3683	32.4556	33.254
18400	1.13924	1.54591	0.164291	-2.85465	-0.10527	-0.161468	-0.742025	1.01443	32.5163	33.3687	32.455	33.2543
18500	1.13991	1.54688	0.164904	-2.85691	-0.10221	-0.157872	-0.742369	1.00811	32.5162	33.3691	32.4546	33.2545
18600	1.14073	1.52174	0.287723	-2.95312	-0.143023	-0.154571	-0.659684	0.965118	32.5271	33.3577	32.4667	33.2438
18700	1.13174	1.53844	0.166436	-2.87903	-0.106121	-0.155696	-0.745499	0.981027	32.5187	33.3634	32.448	33.2523
18800	1.13862	1.54535	0.176309	-2.86551	-0.0948062	-0.145139	-0.737416	0.982986	32.5167	33.3674	32.457	33.2532
18900	1.13938	1.54638	0.17662	-2.86767	-0.0916824	-0.141599	-0.737952	0.976831	32.5166	33.3678	32.4563	33.2536
19000	1.1401	1.54737	0.177036	-2.86981	-0.0885736	-0.138034	-0.738419	0.97061	32.5165	33.3682	32.4557	33.2539
19100	1.14078	1.54833	0.177546	-2.87196	-0.085481	-0.134447	-0.738824	0.964326	32.5163	33.3686	32.4552	33.2542
19200	1.1414	1.54924	0.178142	-2.8741	-0.0824045	-0.13084	-0.739173	0.957981	32.5162	33.369	32.4547	33.2545
19300	1.14732	1.52866	0.303499	-2.95918	-0.117268	-0.12365	-0.649924	0.920276	32.5257	33.3605	32.4727	33.2441
19400	1.14152	1.5222	0.304576	-2.97334	-0.121607	-0.123814	-0.651536	0.902783	32.5275	33.3564	32.4681	33.2427
19500	1.13994	1.54744	0.189555	-2.88229	-0.0750595	-0.118124	-0.733951	0.932631	32.5167	33.3673	32.4572	33.2531
19600	1.14066	1.54843	0.189857	-2.88432	-0.0719066	-0.114564	-0.734491	0.926468	32.5167	33.3677	32.4565	33.2535
19700	1.14134	1.54937	0.190254	-2.88636	-0.0687807	-0.110988	-0.734969	0.920228	32.5165	33.3681	32.4559	33.2538
19800	1.14197	1.55026	0.190746	-2.88838	-0.0656716	-0.10739	-0.735382	0.913923	32.5164	33.3685	32.4553	33.2541
19900	1.14255	1.55112	0.191325	-2.89041	-0.0625795	-0.103773	-0.735736	0.907557	32.5162	33.3689	32.4548	33.2544
20000	1.1431	1.55194	0.191986	-2.89244	-0.0595037	-0.100136	-0.736034	0.901133	32.5161	33.3692	32.4544	33.2547
20100	1.14405	1.52491	0.314251	-2.98834	-0.101378	-0.0975962	-0.647232	0.851965	32.5274	33.3569	32.4673	33.2431
20200	1.14082	1.54897	0.202587	-2.89843	-0.0554452	-0.0912069	-0.730402	0.881832	32.5167	33.3672	32.4572	33.2529
20300	1.1416	1.55	0.203035	-2.90009	-0.0521152	-0.0874992	-0.730786	0.875817	32.5167	33.3676	32.4567	33.2534
20400	1.14223	1.55088	0.203412	-2.90201	-0.048973	-0.0839137	-0.731278	0.869559	32.5166	33.368	32.456	33.2538
20500	1.14281	1.55173	0.203886	-2.90393	-0.0458479	-0.0803059	-0.7317	0.863236	32.5164	33.3684	32.4555	33.2541
20600	1.14335	1.55253	0.204448	-2.90584	-0.0427408	-0.0766783	-0.732059	0.856851	32.5163	33.3688	32.455	33.2543
20700	1.14385	1.55329	0.205092	-2.90775	-0.039651	-0.0730325	-0.732361	0.850408	32.5161	33.3691	32.4545	33.2546
